Timestamp,Source Ip,Level,Message,Category
2025-11-21 13:50:21,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:20,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:50:18,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:16,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:50:14,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:13,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:12,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:50:10,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:09,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:50:06,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:05,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:50:03,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:50:01,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:59,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:58,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:57,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:54,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:53,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:51,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:50,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:48,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:47,N/A,Error,"2016-09-28 04:30:33, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:44,N/A,Warn,"2016-09-28 04:30:33, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:42,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:41,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:39,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:38,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:35,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:34,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:32,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:31,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:29,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:27,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:26,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:24,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:23,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:21,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:20,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:17,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:16,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:14,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:13,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:12,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:10,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:08,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:06,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:05,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:03,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:49:02,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:49:00,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:59,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:58,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:55,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:54,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:52,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:51,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:49,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:48,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:45,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:44,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:43,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:41,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:40,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:38,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:36,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:34,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:33,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:31,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:30,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:29,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:26,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:25,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:23,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:22,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:20,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:19,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:16,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:15,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:14,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:12,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:11,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:08,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:07,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:05,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:04,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:48:02,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:48:00,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:59,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:57,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:56,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:54,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:53,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:50,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:49,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:47,N/A,Warn,"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:44,N/A,Error,"2016-09-28 04:30:32, Info                  CBS    Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]",Application
2025-11-21 13:47:42,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:41,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:38,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:37,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:35,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:34,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:32,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:31,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:28,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:27,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:26,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:24,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:23,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:21,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:19,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:17,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:16,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:14,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:13,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:12,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:09,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:08,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:06,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:05,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:47:03,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:47:01,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:59,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:58,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:57,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:55,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:54,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:51,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:50,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:48,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:47,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:45,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:44,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:43,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:40,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:39,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:37,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:36,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:34,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:33,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:30,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:29,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:28,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:26,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:25,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:23,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:22,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:19,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:18,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:16,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:15,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:14,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:11,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:10,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:08,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:07,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:05,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:04,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:46:01,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:46:00,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:45:59,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:45:57,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:45:56,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:45:53,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:45:52,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:45:50,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:45:49,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",Application
2025-11-21 13:45:47,N/A,Warn,"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",Network
2025-11-21 13:45:33,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL]",Application
2025-11-21 13:45:31,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]",Application
2025-11-21 13:45:30,N/A,Error,"2016-09-28 04:30:31, Info                  CBS    SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",Application
2025-11-21 13:45:00,103.158.139.58,Error,[2025-11-21 13:45:00] [Error] 103.158.139.58 - SQL Injection Detected (SIM),Application
2025-11-21 13:44:56,103.132.62.108,Critical,[2025-11-21 13:44:56] [Critical] 103.132.62.108 - Root Login Failed (SIM),Security
2025-11-21 13:44:54,103.121.200.114,Critical,[2025-11-21 13:44:54] [Critical] 103.121.200.114 - Unauthorized access (SIM),Security
2025-11-21 13:39:00,103.126.105.53,Error,[2025-11-21 13:39:00] [Error] 103.126.105.53 - Unauthorized access (SIM),Application
2025-11-21 13:38:52,103.150.60.190,Warn,[2025-11-21 13:38:52] [Warn] 103.150.60.190 - Unauthorized access (SIM),Network
2025-11-21 13:38:37,103.172.48.200,Critical,[2025-11-21 13:38:37] [Error] 103.172.48.200 - Root Login Failed (SIM),Security
2025-11-21 13:38:22,103.160.121.201,Critical,[2025-11-21 13:38:22] [Warn] 103.160.121.201 - Root Login Failed (SIM),Security
2025-11-21 13:38:03,103.183.45.238,Error,[2025-11-21 13:38:03] [Error] 103.183.45.238 - SQL Injection Detected (SIM),Application
2025-11-21 13:38:01,103.160.67.247,Critical,[2025-11-21 13:38:01] [Error] 103.160.67.247 - Root Login Failed (SIM),Security
2025-11-21 09:27:16,103.102.46.232,Error,[2025-11-21 09:27:16] [Error] 103.102.46.232 - Unauthorized access (SIM),Application
